,Unnamed: 0,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
21,21,89510099999,1987-04-07,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",3.6,4,9999.9,0,978.3,4,999.9,0,14.0,4,13.3,4,25.1,999.9,22.6,*,-8.0, ,0.0,I,999.9,0
22,22,89510099999,1987-04-10,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-3.5,4,9999.9,0,989.2,4,999.9,0,21.7,4,13.8,4,18.1,999.9,9.5, ,-8.5, ,0.0,I,999.9,0
23,23,89510099999,1987-04-11,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",2.0,4,9999.9,0,988.5,4,999.9,0,12.4,4,12.5,4,14.0,999.9,9.5, ,-10.8, ,0.0,I,999.9,0
24,24,89510099999,1987-04-12,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-3.1,4,9999.9,0,978.9,4,999.9,0,21.7,4,11.8,4,15.0,999.9,9.0, ,-13.9,*,0.0,I,999.9,0
25,25,89510099999,1987-04-13,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",2.3,4,9999.9,0,988.4,4,999.9,0,17.1,4,9.8,4,14.0,999.9,8.6, ,-16.6, ,0.0,I,999.9,0
26,26,89510099999,1987-04-14,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-0.1,4,9999.9,0,996.5,4,999.9,0,23.9,4,14.8,4,18.1,999.9,7.9, ,-10.1, ,99.99, ,999.9,1000
27,27,89510099999,1987-04-15,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-4.9,4,9999.9,0,989.0,4,999.9,0,14.3,4,9.2,4,16.9,999.9,10.2, ,-19.1,*,0.0,I,999.9,0
28,28,89510099999,1987-04-16,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-8.2,4,9999.9,0,981.8,4,999.9,0,14.1,4,16.7,4,29.9,999.9,2.8, ,-26.0, ,0.0,I,999.9,0
29,29,89510099999,1987-04-17,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",4.4,4,9999.9,0,978.0,4,999.9,0,1.3,4,31.0,4,35.0,999.9,7.0,*,1.4,*,0.0,I,999.9,0
30,30,89510099999,1987-04-22,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-2.3,4,9999.9,0,993.6,4,999.9,0,17.1,4,6.0,4,8.9,999.9,13.3, ,-8.5, ,0.0,I,999.9,0
31,31,89510099999,1987-04-23,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",3.7,4,9999.9,0,981.0,4,999.9,0,5.0,4,20.0,4,28.0,999.9,5.9,*,-3.1, ,0.0,I,999.9,0
32,32,89510099999,1987-04-26,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",5.3,4,9999.9,0,9999.9,0,999.9,0,9.9,4,19.2,4,22.0,999.9,6.6, ,4.3,*,0.0,I,999.9,0
33,33,89510099999,1987-04-27,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",4.8,4,9999.9,0,983.5,4,999.9,0,7.5,4,17.5,4,28.0,999.9,12.7,*,-5.8, ,99.99, ,999.9,1000
34,34,89510099999,1987-04-30,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-2.2,4,9999.9,0,993.5,4,999.9,0,12.4,4,6.3,4,9.9,999.9,13.6, ,-10.5,*,0.0,I,999.9,0
35,35,89510099999,1987-05-02,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-6.2,4,9999.9,0,992.1,4,999.9,0,12.4,4,12.2,4,21.0,999.9,1.4, ,-9.4, ,0.0,I,999.9,0
36,36,89510099999,1987-05-03,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",4.4,4,9999.9,0,990.2,4,999.9,0,4.8,4,16.2,4,28.0,999.9,9.5, ,-13.0, ,99.99, ,999.9,1000
37,37,89510099999,1987-05-05,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-3.8,4,9999.9,0,990.9,4,999.9,0,14.1,4,13.2,4,15.9,999.9,4.5, ,-10.3,*,99.99, ,999.9,1000
38,38,89510099999,1987-05-06,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-20.4,4,9999.9,0,990.7,4,999.9,0,12.4,4,6.5,4,8.0,999.9,-4.0, ,-25.6, ,0.0,I,999.9,0
39,39,89510099999,1987-05-08,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",2.7,4,9999.9,0,986.5,4,999.9,0,5.4,4,15.2,4,20.0,999.9,4.1, ,-4.9, ,99.99, ,999.9,1000
40,40,89510099999,1987-05-10,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-19.6,4,9999.9,0,990.7,4,999.9,0,12.4,4,8.0,4,11.1,999.9,-11.2, ,-26.5, ,0.0,I,999.9,0
41,41,89510099999,1987-05-11,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-7.8,4,9999.9,0,992.2,4,999.9,0,9.3,4,6.0,4,8.9,999.9,-4.4,*,-22.7, ,99.99, ,999.9,1000
42,42,89510099999,1987-05-12,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-23.8,4,9999.9,0,993.6,4,999.9,0,17.1,4,6.3,4,8.0,999.9,-4.9, ,-27.4, ,0.0,I,999.9,0
43,43,89510099999,1987-05-13,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-26.2,4,9999.9,0,1000.4,4,999.9,0,20.2,4,6.0,4,7.0,999.9,-20.4,*,-31.9, ,0.0,I,999.9,0
44,44,89510099999,1987-05-14,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-2.1,4,9999.9,0,1000.4,4,999.9,0,1.6,4,38.5,4,55.0,999.9,3.2,*,-28.1, ,0.0,I,999.9,0
45,45,89510099999,1987-05-15,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",11.7,4,9999.9,0,989.0,4,999.9,0,0.0,4,55.5,4,64.9,999.9,16.7,*,7.3,*,0.0,I,999.9,0
46,46,89510099999,1987-05-16,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",19.3,4,9999.9,0,989.6,4,999.9,0,0.0,4,49.7,4,57.9,999.9,24.8,*,15.8,*,0.0,I,999.9,0
47,47,89510099999,1987-05-17,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",18.3,4,9999.9,0,1004.2,4,999.9,0,3.1,4,43.7,4,70.9,999.9,19.9,*,15.6,*,0.0,I,999.9,0
48,48,89510099999,1987-05-18,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",6.8,4,9999.9,0,9999.9,0,999.9,0,7.8,4,8.5,4,15.9,999.9,12.6,*,1.4,*,0.0,I,999.9,0
49,49,89510099999,1987-05-19,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",1.3,4,9999.9,0,990.8,4,999.9,0,7.9,4,2.5,4,4.1,999.9,6.8,*,-5.3, ,0.0,I,999.9,0
50,50,89510099999,1987-05-20,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",7.0,4,9999.9,0,985.2,4,999.9,0,3.9,4,10.7,4,20.0,999.9,10.0,*,0.5, ,99.99, ,999.9,1000
51,51,89510099999,1987-05-21,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-7.4,4,9999.9,0,995.3,4,999.9,0,10.9,4,10.2,4,14.0,999.9,6.8, ,-16.1, ,0.0,I,999.9,0
52,52,89510099999,1987-05-22,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-9.6,4,9999.9,0,991.3,4,999.9,0,6.9,4,23.0,4,40.0,999.9,-2.2,*,-20.2, ,0.0,I,999.9,0
53,53,89510099999,1987-05-25,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-6.7,4,9999.9,0,995.8,4,999.9,0,17.1,4,10.2,4,13.0,999.9,5.7, ,-11.4, ,0.0,I,999.9,0
54,54,89510099999,1987-05-26,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-15.0,4,9999.9,0,992.5,4,999.9,0,10.9,4,4.5,4,8.9,999.9,-7.6, ,-22.2, ,0.0,I,999.9,0
55,55,89510099999,1987-05-27,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-17.2,4,9999.9,0,983.8,4,999.9,0,12.4,4,5.0,4,12.0,999.9,-9.4, ,-27.4, ,0.0,I,999.9,0
56,56,89510099999,1987-05-29,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-18.7,4,9999.9,0,993.8,4,999.9,0,9.6,4,14.8,4,29.9,999.9,-4.4,*,-32.8, ,0.0,I,999.9,0
57,57,89510099999,1987-05-31,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",13.1,4,9999.9,0,972.3,4,999.9,0,0.0,4,45.4,4,64.9,999.9,13.6,*,12.2,*,0.0,I,999.9,0
58,58,89510099999,1987-06-01,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",15.3,4,9999.9,0,984.8,4,999.9,0,0.0,4,39.4,4,44.9,999.9,18.3,*,13.6,*,0.0,I,999.9,0
59,59,89510099999,1987-06-03,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",22.8,4,9999.9,0,1001.3,4,999.9,0,0.2,4,41.2,4,44.9,999.9,27.7,*,16.7,*,0.0,I,999.9,0
60,60,89510099999,1987-06-04,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",19.8,4,9999.9,0,1004.1,4,999.9,0,0.9,4,29.5,4,40.0,999.9,21.2,*,17.6,*,0.0,I,999.9,0
61,61,89510099999,1987-06-06,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",1.6,4,9999.9,0,990.6,4,999.9,0,6.6,4,21.7,4,31.9,999.9,9.5, ,-1.3,*,0.0,I,999.9,0
62,62,89510099999,1987-06-10,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",8.0,4,9999.9,0,982.5,4,999.9,0,17.1,4,15.2,4,25.1,999.9,14.4,*,3.2,*,0.0,I,999.9,0
63,63,89510099999,1987-06-11,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-7.7,4,9999.9,0,987.8,4,999.9,0,12.4,4,10.7,4,15.9,999.9,7.7, ,-13.0, ,0.0,I,999.9,0
64,64,89510099999,1987-06-12,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-9.0,4,9999.9,0,987.0,4,999.9,0,12.4,4,13.7,4,18.1,999.9,-4.5, ,-14.8, ,0.0,I,999.9,0
65,65,89510099999,1987-06-13,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-17.5,4,9999.9,0,979.0,4,999.9,0,12.4,4,11.5,4,16.9,999.9,-7.8, ,-22.9, ,0.0,I,999.9,0
66,66,89510099999,1987-06-14,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-4.5,4,9999.9,0,980.5,4,999.9,0,9.9,4,16.5,4,25.1,999.9,3.9,*,-22.0, ,0.0,I,999.9,0
67,67,89510099999,1987-06-21,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-40.0,4,9999.9,0,9999.9,0,999.9,0,12.4,4,7.0,4,8.0,999.9,-36.8,*,-42.2,*,0.0,I,999.9,0
68,68,89510099999,1987-06-23,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-31.9,4,9999.9,0,995.7,4,999.9,0,12.4,4,6.8,4,8.0,999.9,-21.5, ,-38.2, ,0.0,I,999.9,0
69,69,89510099999,1987-06-24,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-18.0,4,9999.9,0,996.7,4,999.9,0,9.9,4,13.7,4,20.0,999.9,-9.8,*,-31.0, ,0.0,I,999.9,0
70,70,89510099999,1987-06-25,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-12.4,4,9999.9,0,997.4,4,999.9,0,6.3,4,19.4,4,35.0,999.9,-2.2,*,-28.7, ,0.0,I,999.9,100000
71,71,89510099999,1987-06-26,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-1.1,4,9999.9,0,999.9,4,999.9,0,0.4,4,33.9,4,37.9,999.9,-0.6,*,-1.3,*,0.0,A,999.9,0
72,72,89510099999,1987-06-27,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-3.8,4,9999.9,0,993.2,4,999.9,0,12.4,4,17.0,4,22.9,999.9,-2.2, ,-9.4, ,0.0,I,999.9,0
73,73,89510099999,1987-06-28,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-11.1,4,9999.9,0,9999.9,0,999.9,0,12.4,4,999.9,0,999.9,999.9,-0.9,*,-21.1, ,0.0,I,999.9,0
74,74,89510099999,1987-06-29,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",2.7,4,9999.9,0,996.5,4,999.9,0,9.4,4,24.5,4,33.0,999.9,5.7, ,-3.1,*,0.0,I,999.9,0
75,75,89510099999,1987-07-01,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-21.6,4,9999.9,0,990.1,4,999.9,0,12.4,4,3.5,4,8.0,999.9,-9.8, ,-29.9, ,0.0,I,999.9,0
76,76,89510099999,1987-07-02,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-22.1,4,9999.9,0,996.8,4,999.9,0,12.4,4,10.2,4,18.1,999.9,-14.8, ,-32.1, ,0.0,I,999.9,0
77,77,89510099999,1987-07-03,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-2.6,4,9999.9,0,991.8,4,999.9,0,2.3,4,35.9,4,44.9,999.9,1.4,*,-10.3,*,0.0,I,999.9,0
78,78,89510099999,1987-07-04,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-0.5,4,9999.9,0,987.5,4,999.9,0,1.9,4,28.9,4,33.0,999.9,0.5,*,-1.1,*,0.0,I,999.9,0
79,79,89510099999,1987-07-05,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-1.8,4,9999.9,0,979.9,4,999.9,0,7.1,4,21.2,4,29.9,999.9,0.7, ,-3.3,*,0.0,I,999.9,0
80,80,89510099999,1987-07-06,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-6.9,4,9999.9,0,985.0,4,999.9,0,8.4,4,21.8,4,33.0,999.9,-1.3, ,-11.4,*,0.0,I,999.9,0
81,81,89510099999,1987-07-10,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-16.3,4,9999.9,0,990.4,4,999.9,0,12.4,4,8.7,4,9.9,999.9,4.8, ,-21.8,*,0.0,I,999.9,0
82,82,89510099999,1987-07-11,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-24.6,4,9999.9,0,998.4,4,999.9,0,12.4,4,6.5,4,8.9,999.9,-18.2,*,-27.4,*,0.0,I,999.9,0
83,83,89510099999,1987-07-13,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-0.6,4,9999.9,0,994.3,4,999.9,0,9.3,4,22.7,4,25.1,999.9,0.7, ,-2.2,*,0.0,I,999.9,0
84,84,89510099999,1987-07-14,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-1.6,4,9999.9,0,991.2,4,999.9,0,9.3,4,20.5,4,25.1,999.9,1.4, ,-15.5, ,0.0,I,999.9,0
85,85,89510099999,1987-07-16,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-1.3,4,9999.9,0,991.0,4,999.9,0,9.3,4,20.7,4,37.9,999.9,5.4,*,-9.6,*,0.0,I,999.9,0
86,86,89510099999,1987-07-22,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-11.0,4,9999.9,0,999.9,4,999.9,0,9.4,4,7.3,4,11.1,999.9,-3.6, ,-23.8, ,0.0,I,999.9,0
87,87,89510099999,1987-07-23,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-22.8,4,9999.9,0,999.3,4,999.9,0,12.4,4,8.0,4,13.0,999.9,-12.3, ,-29.6,*,0.0,I,999.9,0
88,88,89510099999,1987-07-24,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-27.3,4,9999.9,0,1000.1,4,999.9,0,12.4,4,10.0,4,12.0,999.9,-18.8, ,-34.6, ,0.0,I,999.9,0
89,89,89510099999,1987-07-25,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-17.7,4,9999.9,0,1004.7,4,999.9,0,12.4,4,21.5,4,28.0,999.9,-13.0,*,-29.2, ,0.0,I,999.9,0
90,90,89510099999,1987-07-26,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-9.8,4,9999.9,0,993.7,4,999.9,0,0.1,4,50.1,4,57.9,999.9,-9.0, ,-10.8,*,0.0,I,999.9,0
91,91,89510099999,1987-07-29,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-28.1,4,9999.9,0,990.9,4,999.9,0,12.4,4,10.5,4,15.9,999.9,-22.9, ,-34.8, ,0.0,I,999.9,0
92,92,89510099999,1987-07-30,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-14.8,4,9999.9,0,987.5,4,999.9,0,1.7,4,34.5,4,40.0,999.9,-13.0, ,-17.1,*,0.0,I,999.9,0
93,93,89510099999,1987-07-31,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-0.5,4,9999.9,0,977.8,4,999.9,0,0.0,4,45.6,4,49.9,999.9,6.4,*,-8.5,*,0.0,I,999.9,0
94,94,89510099999,1987-08-02,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-13.7,4,9999.9,0,986.6,4,999.9,0,12.4,4,6.6,4,11.1,999.9,1.9, ,-22.0, ,0.0,I,999.9,0
95,95,89510099999,1987-08-03,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-5.5,4,9999.9,0,967.5,4,999.9,0,3.2,4,40.9,4,57.9,999.9,-4.9,*,-20.2, ,0.0,I,999.9,0
96,96,89510099999,1987-08-06,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-30.3,4,9999.9,0,980.4,4,999.9,0,12.4,4,7.5,4,8.9,999.9,-19.3, ,-36.4, ,0.0,I,999.9,0
97,97,89510099999,1987-08-07,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-35.5,4,9999.9,0,984.1,4,999.9,0,12.4,4,6.9,4,9.9,999.9,-29.6, ,-40.0, ,0.0,I,999.9,0
98,98,89510099999,1987-08-08,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-37.3,4,9999.9,0,990.0,4,999.9,0,17.1,4,5.5,4,9.9,999.9,-29.2, ,-41.4,*,0.0,I,999.9,0
99,99,89510099999,1987-08-09,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-31.1,4,9999.9,0,991.0,4,999.9,0,7.1,4,6.3,4,20.0,999.9,-17.3,*,-45.4,*,99.99, ,999.9,1000
100,100,89510099999,1987-08-12,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-14.7,4,9999.9,0,986.0,4,999.9,0,6.8,4,19.7,4,22.0,999.9,-12.3, ,-37.5, ,0.0,I,999.9,0
101,101,89510099999,1987-08-14,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-15.8,4,9999.9,0,978.6,4,999.9,0,12.4,4,21.2,4,25.1,999.9,-7.8, ,-23.3, ,0.0,I,999.9,0
102,102,89510099999,1987-08-16,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-21.8,4,9999.9,0,978.7,4,999.9,0,17.1,4,13.0,4,20.0,999.9,-10.3,*,-32.4, ,0.0,I,999.9,0
103,103,89510099999,1987-08-21,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-28.1,4,9999.9,0,979.9,4,999.9,0,17.1,4,8.7,4,11.1,999.9,-13.9, ,-39.3, ,0.0,I,999.9,0
104,104,89510099999,1987-08-22,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-23.9,4,9999.9,0,984.0,4,999.9,0,9.5,4,9.8,4,25.1,999.9,-8.7,*,-39.1, ,0.0,I,999.9,0
105,105,89510099999,1987-08-26,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",9.4,4,9999.9,0,955.2,4,999.9,0,0.0,4,46.2,4,59.8,999.9,14.0,*,7.2,*,0.0,I,999.9,0
106,106,89510099999,1987-08-27,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-1.7,4,9999.9,0,9999.9,0,999.9,0,12.6,4,12.7,4,20.0,999.9,6.8, ,-12.1,*,0.0,I,999.9,0
107,107,89510099999,1987-08-28,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-6.6,4,9999.9,0,965.3,4,999.9,0,7.8,4,15.9,4,29.9,999.9,-1.5,*,-17.1, ,0.0,I,999.9,0
108,108,89510099999,1987-08-29,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-7.1,4,9999.9,0,973.4,4,999.9,0,4.7,4,22.2,4,35.0,999.9,-1.3, ,-17.7,*,0.0,I,999.9,0
109,109,89510099999,1987-08-30,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-25.8,4,9999.9,0,977.4,4,999.9,0,17.1,4,7.7,4,8.9,999.9,-20.2, ,-30.1,*,0.0,I,999.9,0
110,110,89510099999,1987-09-01,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-22.7,4,9999.9,0,974.3,4,999.9,0,9.6,4,15.0,4,22.0,999.9,-19.8, ,-31.7, ,99.99, ,999.9,1000
111,111,89510099999,1987-09-02,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-32.4,4,9999.9,0,982.4,4,999.9,0,17.1,4,8.0,4,9.9,999.9,-22.0, ,-37.3,*,0.0,I,999.9,0
112,112,89510099999,1987-09-03,-70.133,12.0,27.0,"DAKSHIN GANGOTRI, AY",-36.1,4,9999.9,0,987.7,4,999.9,0,17.1,4,9.0,4,12.0,999.9,-27.4, ,-42.5,*,0.0,I,999.9,0
